id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
g2ovh6fdt4,2013-12-31,20131231100955,2013-12-31,FEMALE,27.0,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,US
4yr9btwjqg,2013-05-31,20130531223026,2013-06-01,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
r1pz5v5z29,2012-08-15,20120815145416,2012-09-03,FEMALE,34.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
omil5bezno,2013-11-02,20131102010947,2013-11-02,-unknown-,75.0,basic,0,tr,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
efqx9dkln3,2014-03-05,20140305203928,2014-03-14,MALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
n61yd83f18,2013-10-15,20131015213919,2013-10-15,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
pwnsvv6s37,2012-05-31,20120531230918,2012-06-03,FEMALE,33.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
nnqj6qr6e8,2012-05-20,20120520004520,2012-05-20,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
c3bofyhm8w,2012-05-07,20120507035923,2012-05-15,-unknown-,42.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
dvuk5dzjwj,2014-05-02,20140502032156,2014-11-16,FEMALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1039bx3dyq,2013-01-15,20130115033313,2013-06-30,MALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
v3iks3h327,2012-02-25,20120225230500,2012-02-27,-unknown-,,basic,0,en,other,craigslist,,Web,Other/Unknown,-unknown-,US
kbyqzwdhzs,2013-05-22,20130522043439,2013-05-22,FEMALE,26.0,basic,0,zh,direct,direct,untracked,Web,iPhone,-unknown-,US
olwtpw2y54,2011-08-05,20110805041303,2012-02-12,FEMALE,59.0,basic,2,en,content,google,untracked,Web,Windows Desktop,AOL Explorer,US
h2uq8aayh2,2014-03-26,20140326020239,2014-06-30,FEMALE,29.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
fkekj3brqi,2014-04-11,20140411205510,2014-04-16,FEMALE,40.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
ao4pdoqime,2013-08-15,20130815232806,2013-08-16,-unknown-,35.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
mfju9ovvng,2013-05-08,20130508160008,2013-05-12,FEMALE,27.0,facebook,12,en,api,other,untracked,Moweb,Windows Desktop,Firefox,US
6yntpluyf0,2012-10-23,20121023183727,2012-10-25,FEMALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
h8s24jogzz,2012-09-23,20120923234914,2012-10-05,-unknown-,,basic,12,en,api,other,untracked,Moweb,iPad,Mobile Safari,US
3ng4hwvjmb,2013-10-01,20131001212029,2013-10-03,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
w90m3z77dv,2014-03-11,20140311232241,2014-04-07,FEMALE,31.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
mbi12r45ey,2012-09-24,20120924184411,2013-02-01,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
e7vd31vcuv,2013-04-30,20130430044332,2013-05-21,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
wcqih3pq6g,2014-05-22,20140522193032,2014-05-22,FEMALE,25.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,US
fwdnfc2pe6,2014-02-06,20140206035119,2014-02-06,FEMALE,45.0,basic,0,en,direct,direct,untracked,Web,Desktop (Other),Firefox,US
rpv0cq6aoq,2013-07-23,20130723165744,2013-07-24,MALE,35.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
14qhlvhr6d,2014-02-22,20140222005023,2014-02-24,MALE,31.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
8j502r7auv,2012-07-26,20120726015444,2012-07-26,FEMALE,,basic,3,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
bun2z848pp,2014-04-22,20140422232503,2014-04-23,FEMALE,24.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
guswj31qg7,2011-07-03,20110703214421,2011-07-04,-unknown-,,basic,3,en,direct,direct,linked,Web,Mac Desktop,Safari,US
d7lt2qi48s,2013-10-15,20131015143312,2013-10-28,MALE,28.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
nw71wt494t,2011-10-20,20111020190439,2011-11-04,FEMALE,29.0,basic,2,en,other,craigslist,untracked,Web,SmartPhone (Other),IE Mobile,US
611zqxp5an,2013-02-25,20130225090315,2013-02-26,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
0o6pyc628k,2014-04-06,20140406041738,2014-04-06,MALE,44.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
6v1hlxixcq,2011-03-09,20110309223635,2011-03-14,FEMALE,35.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
l6bn8m503c,2013-10-16,20131016210839,2013-10-16,FEMALE,25.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Firefox,US
kv0a1x3l5w,2014-05-02,20140502165826,2014-05-09,FEMALE,50.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,US
901ts52j5j,2012-05-06,20120506014040,2012-05-19,MALE,35.0,basic,0,en,other,other,omg,Web,Windows Desktop,Chrome,US
hh4llfji42,2014-06-10,20140610172643,2014-06-10,FEMALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
x9radi5iqe,2011-08-10,20110810112649,2011-08-27,MALE,52.0,basic,2,en,seo,google,linked,Web,Mac Desktop,Safari,US
8lb4t6yzfk,2013-05-25,20130525183902,2013-05-30,MALE,46.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
pcpkf51xuh,2012-12-30,20121230025647,2013-02-16,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
2rt5qeafrn,2014-06-30,20140630201344,2015-02-22,FEMALE,23.0,facebook,0,zh,direct,direct,untracked,Web,Mac Desktop,Chrome,US
33wi08s0tu,2013-08-15,20130815031211,2013-08-22,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
bocvafhr4z,2013-05-16,20130516062210,2013-05-18,MALE,29.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
jd7h78c5qg,2014-03-26,20140326235906,2014-05-21,-unknown-,31.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
je74kon78m,2013-07-06,20130706042305,2013-07-06,-unknown-,19.0,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
by15jgmfdv,2014-06-01,20140601201850,2014-06-02,FEMALE,27.0,facebook,25,en,direct,direct,untracked,iOS,iPad,-unknown-,US
cy9s3wsdbx,2013-03-16,20130316002630,2013-09-05,-unknown-,30.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Firefox,US
yz0xzos49v,2012-12-12,20121212223355,2012-12-13,FEMALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
7b7fxjv75s,2011-01-06,20110106225625,2011-01-07,MALE,30.0,basic,2,en,other,craigslist,omg,Web,Windows Desktop,Chrome,US
akdo6oj9n1,2011-03-21,20110321192449,2011-03-22,-unknown-,53.0,basic,2,en,sem-non-brand,vast,untracked,Web,Windows Desktop,Firefox,US
6ju78wca8z,2013-10-16,20131016172859,2013-10-19,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
0u42lfbprc,2013-06-06,20130606171648,2014-02-07,MALE,46.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
sp14j731nk,2013-01-14,20130114224251,2013-10-15,MALE,30.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,US
6d4qrpqhyo,2011-05-01,20110501071011,2011-05-02,-unknown-,44.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
o6gkuq0rjf,2014-03-22,20140322025724,2014-03-22,FEMALE,26.0,facebook,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,US
igexb5z4ww,2012-07-20,20120720162215,2012-07-20,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US
tp5sfteuw6,2014-06-16,20140616100513,2015-01-01,MALE,26.0,facebook,25,en,direct,direct,tracked-other,iOS,Mac Desktop,Chrome,US
2qf6f6gm4p,2012-09-08,20120908011816,2013-02-17,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
26bh2w3g20,2013-03-29,20130329151300,2013-04-02,MALE,41.0,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,US
0lb9kq8amq,2014-02-04,20140204202757,2014-02-04,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
8zbjj1jp2p,2014-05-13,20140513031227,2014-05-13,MALE,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
m9yc0oqjoj,2014-05-29,20140529145730,2014-06-01,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPhone,-unknown-,US
t5ny5pbxgu,2012-02-16,20120216015754,2012-02-16,FEMALE,42.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
unuwzz7szr,2012-05-08,20120508222355,2012-10-10,FEMALE,49.0,basic,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
hqfmjh4u9v,2012-12-12,20121212051154,2012-12-12,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
5c4dpsiw6y,2013-12-30,20131230033056,2013-12-30,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ul1nz010jf,2013-05-16,20130516031801,2013-10-30,FEMALE,52.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
qqeuca8leh,2010-09-01,20100901173154,2010-09-01,FEMALE,33.0,basic,2,en,sem-non-brand,google,untracked,Web,Mac Desktop,Safari,US
b6m7hdfwo4,2012-08-25,20120825001403,2012-08-25,FEMALE,27.0,basic,3,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
8sc6kx7d7v,2014-06-24,20140624034443,2015-02-09,MALE,52.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
30iq3sbhwr,2014-05-29,20140529172522,2014-06-01,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
uwh5rcftep,2013-06-05,20130605225633,2013-06-09,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
fp5flnzw8o,2013-10-17,20131017204612,2013-10-25,MALE,33.0,facebook,0,en,other,padmapper,tracked-other,Web,Mac Desktop,Chrome,US
ezk0keh07g,2013-07-13,20130713014228,2014-05-06,MALE,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
m0d85egjx6,2010-03-27,20100327202503,2010-03-27,-unknown-,29.0,basic,3,en,seo,google,linked,Web,Mac Desktop,Chrome,US
42ecmtiid3,2012-08-09,20120809023552,2012-12-18,FEMALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
uuj4noqiko,2012-05-16,20120516003514,2012-05-24,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
hv8t710mhn,2013-11-09,20131109204827,2013-11-09,FEMALE,29.0,basic,24,en,direct,direct,omg,Moweb,Mac Desktop,Chrome,US
lae2hf6o9q,2014-04-27,20140427064759,2014-05-05,-unknown-,29.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
not6wtf349,2011-08-02,20110802062101,2011-08-05,MALE,,basic,2,en,other,other,untracked,Web,iPhone,Mobile Safari,US
0v5n0tlr9j,2014-01-22,20140122172908,2014-02-11,FEMALE,29.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US
d40f8nzm8j,2013-04-02,20130402170403,2013-04-03,MALE,30.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
mqeko7nl3o,2012-12-29,20121229214831,2012-12-30,FEMALE,35.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US
3mbrp3hsf3,2014-06-10,20140610190436,2014-06-20,FEMALE,38.0,basic,25,en,direct,direct,linked,iOS,iPhone,Mobile Safari,US
yfeean5fi9,2014-06-28,20140628022102,2014-07-01,MALE,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
bwtc0gp6hk,2014-04-14,20140414195018,2014-05-08,FEMALE,31.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
00uq9lunjv,2012-09-30,20120930235301,2012-12-15,FEMALE,31.0,facebook,0,en,other,other,tracked-other,Web,Mac Desktop,Safari,US
7n6453smm4,2014-02-10,20140210190416,2014-02-12,MALE,34.0,facebook,12,en,api,other,product,iOS,iPhone,Mobile Safari,US
wq76ltfifp,2010-05-07,20100507233443,2010-05-11,-unknown-,69.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
umovf94p3n,2012-03-10,20120310025532,2012-03-10,FEMALE,25.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Chrome,US
y96h1cf0gf,2013-06-29,20130629221440,2013-07-21,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
2btjwl5kqy,2012-11-05,20121105223220,2012-11-06,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,US
xui6v7iatm,2013-09-11,20130911050842,2013-12-08,FEMALE,26.0,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,US
djnca5woox,2013-04-16,20130416195401,2013-09-21,FEMALE,36.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
73u7tquumx,2013-06-12,20130612161607,2013-06-20,-unknown-,27.0,basic,0,en,other,padmapper,untracked,Web,Mac Desktop,Safari,US
6wvncvhnsd,2014-03-05,20140305185205,2014-09-09,FEMALE,22.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
0kueedwtr0,2012-08-20,20120820170600,2012-09-09,FEMALE,25.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
5plhjcohvo,2013-03-14,20130314210602,2013-03-15,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
hgfjzmbk47,2014-01-29,20140129011722,2014-01-29,MALE,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
bt2i80tizb,2014-06-20,20140620220841,2014-06-21,-unknown-,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
io0u9akvms,2014-02-09,20140209083232,2014-02-09,-unknown-,22.0,basic,25,en,direct,direct,untracked,iOS,iPhone,Mobile Safari,US
ahkt5x86ug,2013-03-22,20130322220841,2013-03-22,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
f9yt8lyro6,2014-04-14,20140414222721,2014-04-15,-unknown-,30.0,basic,24,en,direct,direct,linked,Moweb,Windows Desktop,Chrome,US
sh5sos2ok3,2012-07-30,20120730084151,2013-01-07,FEMALE,24.0,facebook,3,en,other,craigslist,untracked,Web,Android Phone,Android Browser,US
t153ua177l,2012-09-03,20120903173401,2012-09-04,FEMALE,35.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
qkjfe2nct3,2013-05-03,20130503154557,2013-05-03,MALE,38.0,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
09fd5m0du1,2013-04-30,20130430165831,2013-04-30,MALE,26.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
p2hghebwes,2013-02-10,20130210044158,2013-02-10,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
a5teguvfen,2013-04-05,20130405235341,2013-04-11,MALE,25.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
fg7znrvfrk,2011-06-15,20110615182643,2011-06-15,FEMALE,39.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
po97l9mnxp,2014-06-24,20140624184845,2014-06-24,-unknown-,36.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,US
jtaohe4yva,2013-08-15,20130815155303,2013-09-11,FEMALE,25.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US
opqkie937d,2012-07-10,20120710005206,2012-07-11,-unknown-,,basic,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,US
ytno1mnm6h,2014-04-01,20140401005835,2014-04-01,FEMALE,26.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
w0jab7grbe,2013-03-04,20130304013301,2013-03-04,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
371jyqs8hp,2014-03-31,20140331043411,2014-03-31,FEMALE,28.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
4txbgo33qv,2013-06-04,20130604231120,2013-06-05,FEMALE,47.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
fvbx8l3r34,2012-06-29,20120629211850,2012-06-30,-unknown-,33.0,basic,0,en,seo,other,linked,Web,Windows Desktop,Firefox,US
x1ti7lquht,2013-05-29,20130529210913,2013-05-29,FEMALE,36.0,facebook,0,ja,direct,direct,linked,Web,Windows Desktop,Chrome,US
4l0vudsr7h,2012-10-27,20121027224852,2012-10-31,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
0yi0bbgweh,2013-03-02,20130302012642,2013-04-08,FEMALE,49.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
qsilwjkyu8,2013-11-18,20131118224130,2013-11-20,FEMALE,27.0,basic,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,US
gwnm64bof8,2014-02-11,20140211044107,2014-02-12,MALE,31.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,US
qcmo91iocq,2012-04-20,20120420203959,2012-04-22,MALE,28.0,basic,0,en,sem-brand,google,,Web,Other/Unknown,-unknown-,US
fjlo8mqq3t,2012-07-08,20120708215645,2012-07-16,FEMALE,25.0,facebook,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
pqougjjprh,2013-10-21,20131021182122,2013-11-18,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
1fsg34jzfn,2014-04-13,20140413061219,2014-04-13,FEMALE,42.0,basic,0,en,sem-brand,google,untracked,Web,Windows Desktop,Chrome,US
7wl6irgljw,2011-09-23,20110923014730,2012-08-25,FEMALE,36.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,US
y5la7jyru4,2014-04-30,20140430043348,2014-04-30,MALE,49.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
968awfb5zs,2013-06-07,20130607055538,2013-06-10,MALE,102.0,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,US
8zeyii6aio,2011-04-08,20110408053124,2011-04-08,-unknown-,29.0,basic,6,en,direct,other,untracked,Web,iPhone,-unknown-,US
d9o30sqpj3,2013-11-20,20131120082542,2014-09-11,MALE,40.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
4dq11jdx9y,2011-09-25,20110925022859,2011-09-25,-unknown-,,basic,0,ko,other,craigslist,,Web,Other/Unknown,-unknown-,US
l32vfafcae,2014-03-18,20140318024219,2014-03-18,-unknown-,26.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
bw1pqyter5,2014-06-02,20140602060138,2014-06-04,FEMALE,23.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
zakwwn3crp,2014-05-29,20140529223111,2014-06-20,-unknown-,,basic,0,en,sem-brand,bing,untracked,Web,Windows Desktop,IE,US
vq39zzgzk5,2012-05-28,20120528163655,2012-05-28,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
3e437mdl3q,2012-03-15,20120315200158,2012-03-15,MALE,38.0,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
mu771qbu2s,2011-06-29,20110629223712,2011-06-30,MALE,31.0,facebook,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
2h3bmqn2ke,2014-06-14,20140614202825,2014-06-15,-unknown-,,basic,0,en,seo,google,omg,Web,Windows Desktop,Chrome,US
hdku5y0foc,2013-11-06,20131106073433,2013-11-06,FEMALE,27.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,US
8xvp2b2wxr,2014-01-24,20140124052802,2014-01-24,FEMALE,25.0,facebook,12,en,api,other,untracked,iOS,iPhone,Mobile Safari,US
re8lbcq7k1,2014-03-01,20140301043026,2014-03-02,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Android Tablet,IE,US
5dxsmy2z33,2014-04-25,20140425152444,2014-04-26,-unknown-,67.0,basic,25,en,direct,direct,linked,iOS,Windows Desktop,Chrome,US
9uwzaogauv,2011-10-11,20111011154541,2011-10-11,-unknown-,,basic,2,en,direct,direct,omg,Web,Mac Desktop,Chrome,US
ed8fl2h0ak,2013-10-03,20131003002918,2013-10-03,FEMALE,56.0,facebook,0,en,seo,bing,linked,Web,Windows Desktop,IE,US
en1ez9mjou,2014-03-19,20140319033242,2014-04-09,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
etijo4dksx,2011-04-28,20110428032903,2011-05-02,-unknown-,,basic,2,en,sem-brand,bing,untracked,Web,Mac Desktop,Safari,US
jk9d97b9u4,2014-03-18,20140318204832,2014-03-19,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,US
fijn2vus4f,2010-11-23,20101123214027,2010-11-23,-unknown-,27.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,US
1wvspoqe7p,2011-09-07,20110907194814,2012-05-18,-unknown-,48.0,basic,2,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
a4rbabikgm,2013-01-08,20130108220908,2013-01-09,-unknown-,,basic,0,en,direct,direct,product,Web,Windows Desktop,Chrome,US
4dw1uop8vk,2013-03-11,20130311071815,2013-12-29,MALE,27.0,facebook,0,en,seo,other,linked,Web,Mac Desktop,Firefox,US
35j5rmh304,2014-04-04,20140404191005,2014-04-06,MALE,25.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
f6p7hoq97y,2014-06-24,20140624053703,2014-06-24,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,US
t0bgofw2ze,2011-10-10,20111010072247,2011-10-10,MALE,28.0,facebook,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
ree1nfdnoo,2014-01-18,20140118030510,2014-01-18,MALE,51.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,US
1yb4r39sfp,2013-08-03,20130803213258,2014-07-25,MALE,29.0,basic,0,en,seo,google,linked,Web,Desktop (Other),Chrome,US
u93l316kee,2012-02-04,20120204191630,2012-02-05,-unknown-,,basic,0,en,seo,google,untracked,Web,Mac Desktop,Chrome,US
ccg04jg9my,2013-05-23,20130523002145,2013-06-18,FEMALE,45.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
pyiammc4h7,2012-05-23,20120523015246,2012-05-31,-unknown-,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
6jt9cnj6pk,2013-11-10,20131110234117,2013-11-12,FEMALE,52.0,basic,0,en,seo,google,linked,Web,iPad,Mobile Safari,US
ojpn30f494,2014-04-19,20140419001615,2014-04-22,MALE,52.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,US
9jvetaprae,2013-08-22,20130822055616,2013-08-23,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Chrome,US
h6mxs0djw7,2014-01-23,20140123221345,2014-02-07,MALE,38.0,basic,25,en,direct,direct,omg,iOS,Windows Desktop,IE,US
gqjaefmsy7,2014-03-17,20140317232339,2014-10-06,FEMALE,24.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,US
ceh4tkqi95,2011-06-22,20110622212737,2011-06-27,-unknown-,34.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
ri7o5ocg7a,2013-11-01,20131101223238,2013-11-02,FEMALE,40.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,US
ntv6xql831,2012-11-20,20121120182021,2012-11-23,MALE,30.0,facebook,12,en,api,other,untracked,iOS,iPhone,-unknown-,US
qvxqzsqlmd,2012-11-02,20121102005128,2012-11-03,MALE,27.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,US
t8y3kiw23t,2013-04-19,20130419213212,2013-04-23,-unknown-,31.0,basic,0,en,other,other,untracked,Web,Mac Desktop,Firefox,US
e0ugsqn7o5,2013-08-10,20130810075802,2013-12-21,-unknown-,33.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
xs6cxh4oze,2013-09-26,20130926023738,2013-09-26,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,US
xf8zbj4th5,2014-03-28,20140328183300,2014-03-28,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,US
y7g08gv9fb,2013-12-05,20131205225806,2013-12-07,-unknown-,,basic,0,en,seo,google,linked,Web,Windows Desktop,Chrome,US
5ppa7fui7y,2014-04-18,20140418065139,2014-05-20,FEMALE,22.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,US
6fx2t9pqs1,2012-06-30,20120630003600,2012-11-01,MALE,43.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,US
